Date,Close
2004-04-01,10373.3
2004-05-03,10314.0
2004-06-01,10202.7
2004-07-01,10334.2
2004-08-02,10179.2
2004-09-01,10168.5
2004-10-01,10192.7
2004-11-01,10054.4
2004-12-01,10590.2
2005-01-03,10729.4
2005-02-01,10551.9
2005-03-01,10830.0
2005-04-01,10404.3
2005-05-02,10251.7
2005-06-01,10549.9
2005-07-01,10303.4
2005-08-01,10623.2
2005-09-01,10459.6
2005-10-03,10535.5
2005-11-01,10406.8
2005-12-01,10912.6
2006-01-03,10847.4
2006-02-01,10954.0
2006-03-01,11053.5
2006-04-03,11144.9
2006-05-01,11343.3
2006-06-01,11260.3
2006-07-03,11228.0
2006-08-01,11125.7
2006-09-01,11464.2
2006-10-02,11670.3
2006-11-01,12031.0
2006-12-01,12194.1
2007-01-03,12474.5
2007-02-01,12673.7
2007-03-01,12234.3
2007-04-02,12382.3
2007-05-01,13136.1
2007-06-01,13668.1
2007-07-02,13535.4
2007-08-01,13362.4
2007-09-04,13448.9
2007-10-01,14087.5
2007-11-01,13567.9
2007-12-03,13314.6
2008-01-02,13044.0
2008-02-01,12743.2
2008-03-03,12258.9
2008-04-01,12654.4
2008-05-01,13010.0
2008-06-02,12503.8
2008-07-01,11382.2
2008-08-01,11326.3
2008-09-02,11516.9
2008-10-01,10831.1
2008-11-03,9319.83
2008-12-01,8149.09
2009-01-02,9034.69
2009-02-02,7936.75
2009-03-02,6763.29
2009-04-01,7761.6
2009-05-01,8212.41
2009-06-01,8721.44
2009-07-01,8504.06
2009-08-03,9286.56
2009-09-01,9310.6
2009-10-01,9509.28
2009-11-02,9789.44
2009-12-01,10471.6
2010-01-04,10584.0
2010-02-01,10185.5
2010-03-01,10403.8
2010-04-01,10927.1
2010-05-03,11151.8
2010-06-01,10024.0
2010-07-01,9732.53
2010-08-02,10674.4
2010-09-01,10269.47
2010-10-01,10829.68
2010-11-01,11124.62
2010-12-01,11255.78
2011-01-03,11670.75
2011-02-01,12040.16
2011-03-01,12058.02
2011-04-01,12376.72
2011-05-02,12807.36
2011-06-01,12290.14
2011-07-01,12582.77
2011-08-01,12132.49
2011-09-01,11493.57
2011-10-03,10655.3
2011-11-01,11657.96
2011-12-01,12020.03
2012-01-03,12397.38
2012-02-01,12716.46
2012-03-01,12980.3
2012-04-02,13264.49
2012-05-01,13279.32
2012-06-01,12118.57
2012-07-02,12871.39
2012-08-01,12971.06
2012-09-04,13035.94
2012-10-01,13515.11
2012-11-01,13232.62
2012-12-03,12965.6
2013-01-02,13412.55
2013-02-01,14009.79
2013-03-01,14089.66
2013-04-01,14572.85
2013-05-01,14700.95
2013-06-03,15254.03
2013-07-01,14974.96
2013-08-01,15628.02
2013-09-03,14833.96
2013-10-01,15191.7
2013-11-01,15615.55
2013-12-02,16008.77
2014-01-02,16441.35
2014-02-03,15372.8
2014-03-03,16168.03
2014-04-01,16532.61
2014-05-01,16558.87
2014-06-02,16743.63
2014-07-01,16956.07
2014-08-01,16511.58
2014-09-02,17067.56
2014-10-01,16804.71
2014-11-03,17366.24
2014-12-01,17776.8
2015-01-02,17832.99
2015-02-02,17361.04
2015-03-02,18288.63
2015-04-01,17698.18
2015-05-01,18024.06
2015-06-01,18040.37
2015-07-01,17757.91
2015-08-03,17598.2
2015-09-01,16058.35
2015-10-01,16272.01
2015-11-02,17828.76
2015-12-01,17888.35
2016-01-04,17148.94
2016-02-01,16449.18
2016-03-01,16865.08
2016-04-01,17792.75
2016-05-02,17891.16
2016-06-01,17789.67
2016-07-01,17949.37
2016-08-01,18404.51
2016-09-01,18419.3
2016-10-03,18253.85
2016-11-01,18037.1
2016-12-01,19191.93
2017-01-03,19881.76
2017-02-01,19890.94
2017-03-01,21115.55
2017-04-03,20650.21
2017-05-01,20913.46
2017-06-01,21144.18
2017-07-03,21479.27
2017-08-01,21963.92
2017-09-01,21987.56
2017-10-02,22557.6
2017-11-01,23435.01
2017-12-01,24231.59
2018-01-02,24824.01
2018-02-01,26186.71
2018-03-01,24608.98
2018-04-02,23644.19
2018-05-01,24099.05
2018-06-01,24635.21
2018-07-02,24307.18
2018-08-01,25333.82
2018-09-04,25952.48
2018-10-01,26651.21
2018-11-01,25380.74
2018-12-03,25826.43
2019-01-02,23346.24
2019-02-01,25063.89
2019-03-01,26026.32
2019-04-01,26258.42
2019-05-01,26430.14
2019-06-03,24819.78
2019-07-01,26717.43
2019-08-01,26583.42
2019-09-03,26118.02
2019-10-01,26573.04
2019-11-01,27347.36
2019-12-02,27783.04
2020-01-02,28868.8
2020-02-03,28399.81
2020-03-02,26703.32
2020-04-01,20943.51
2020-05-01,23723.69
2020-06-01,25475.02
2020-07-01,25734.97
2020-08-03,26664.4
2020-09-01,28645.66
2020-10-01,27816.9
2020-11-02,26925.05
2020-12-01,29823.92
2021-01-04,30223.89
2021-02-01,30211.91
2021-03-01,31535.51
2021-04-01,33153.21
2021-05-03,34113.23
2021-06-01,34575.31
2021-07-01,34633.53
2021-08-02,34838.16
2021-09-01,35312.53
2021-10-01,34326.46
2021-11-01,35913.84
2021-12-01,34022.04
2022-01-03,36585.06
2022-02-01,35405.24
2022-03-01,33294.95
2022-04-01,34818.27
2022-05-02,33061.5
2022-06-01,32813.23
2022-07-01,31097.26
2022-08-01,32798.4
2022-09-01,31656.42
2022-10-03,29490.89
2022-11-01,32653.2
2022-12-01,34395.01
2023-01-03,33136.37
2023-02-03,33926.01
2023-03-01,32661.84
2023-04-03,33601.15
2023-05-01,34051.7
